date,temperature,humidity,wind_speed,dayofyear,year
2024-08-03,28.29583333333333,82.33333333333333,10.025,216,2024
2024-08-04,28.70833333333333,82.875,6.945833333333333,217,2024
2024-08-05,28.704166666666666,85.29166666666667,6.266666666666667,218,2024
2024-08-06,29.14583333333333,84.70833333333333,6.304166666666667,219,2024
2024-08-07,29.97083333333333,82.625,8.25,220,2024
2024-08-08,30.85833333333333,79.08333333333333,11.291666666666666,221,2024
2024-08-09,31.6625,73.58333333333333,12.145833333333334,222,2024
2024-08-10,31.979166666666668,72.125,7.795833333333333,223,2024
2024-08-11,29.266666666666666,82.16666666666667,7.8,224,2024
2024-08-12,27.816666666666663,88.375,5.795833333333333,225,2024
2024-08-13,27.304166666666664,90.125,5.645833333333333,226,2024
2024-08-14,27.558333333333334,90.0,4.2250000000000005,227,2024
2024-08-15,27.808333333333334,90.29166666666669,3.333333333333333,228,2024
2024-08-16,28.791666666666668,85.41666666666667,6.633333333333333,229,2024
2024-08-17,28.2375,88.04166666666667,4.5125,230,2024
2024-08-18,28.766666666666666,89.95833333333333,3.533333333333333,231,2024
2024-08-19,29.141666666666666,87.04166666666667,4.666666666666667,232,2024
2024-08-20,29.166666666666668,86.04166666666667,4.1375,233,2024
2024-08-21,28.5,88.04166666666667,5.091666666666667,234,2024
2024-08-22,28.9,84.5,7.175,235,2024
2024-08-23,26.883333333333336,91.45833333333331,5.483333333333333,236,2024
2024-08-24,27.29583333333333,89.375,6.954166666666667,237,2024
2024-08-25,27.4875,86.16666666666667,6.804166666666667,238,2024
2024-08-26,27.729166666666668,88.29166666666667,4.020833333333333,239,2024
2024-08-27,28.52916666666667,85.79166666666667,6.033333333333334,240,2024
2024-08-28,30.2375,80.625,5.470833333333334,241,2024
2024-08-29,29.991666666666664,82.70833333333333,4.916666666666667,242,2024
2024-08-30,28.25,84.95833333333333,6.358333333333333,243,2024
2024-08-31,28.23333333333333,85.875,5.504166666666666,244,2024
2024-09-01,27.741666666666664,88.54166666666667,5.7250000000000005,245,2024
2024-09-02,28.441666666666663,86.25,4.6875,246,2024
2024-09-03,28.96666666666667,84.16666666666667,5.8375,247,2024
2024-09-04,29.67083333333333,80.75,4.395833333333333,248,2024
2024-09-05,30.200000000000003,81.45833333333333,7.791666666666667,249,2024
2024-09-06,28.42083333333333,84.16666666666667,13.495833333333332,250,2024
2024-09-07,25.9875,90.08333333333331,35.36666666666667,251,2024
2024-09-08,27.84166666666667,86.95833333333333,20.3375,252,2024
2024-09-09,26.58333333333333,93.125,10.295833333333333,253,2024
2024-09-10,25.34583333333333,93.04166666666669,8.983333333333333,254,2024
2024-09-11,24.83333333333333,94.29166666666669,8.075000000000001,255,2024
2024-09-12,26.004166666666663,90.95833333333331,5.270833333333333,256,2024
2024-09-13,27.254166666666663,87.04166666666667,7.1375,257,2024
2024-09-14,27.700000000000003,86.5,4.691666666666666,258,2024
2024-09-15,28.229166666666668,86.04166666666667,4.366666666666666,259,2024
2024-09-16,27.175,87.125,8.304166666666667,260,2024
2024-09-17,26.64583333333333,89.125,10.420833333333333,261,2024
2024-09-18,27.266666666666666,88.70833333333333,10.120833333333334,262,2024
2024-09-19,26.9625,87.54166666666667,10.5375,263,2024
2024-09-20,27.22083333333333,89.45833333333333,8.616666666666667,264,2024
2024-09-21,27.39583333333333,89.29166666666667,8.916666666666666,265,2024
2024-09-22,25.60833333333333,88.91666666666667,14.033333333333331,266,2024
2024-09-23,25.229166666666668,75.41666666666667,9.483333333333333,267,2024
2024-09-24,25.925,74.625,7.183333333333334,268,2024
2024-09-25,25.6,84.83333333333333,5.170833333333333,269,2024
2024-09-26,26.9125,79.5,6.05,270,2024
2024-09-27,28.104166666666668,78.95833333333333,9.3625,271,2024
2024-09-28,28.825,81.25,13.4625,272,2024
2024-09-29,28.21666666666667,87.45833333333333,12.220833333333331,273,2024
2024-09-30,26.5625,90.91666666666669,7.541666666666667,274,2024
2024-10-01,26.195833333333336,75.70833333333333,16.5125,275,2024
2024-10-02,23.97083333333333,61.625,14.466666666666669,276,2024
2024-10-03,23.47083333333333,61.208333333333336,11.2875,277,2024
2024-10-04,23.604166666666668,65.58333333333333,7.3125,278,2024
2024-10-05,24.21666666666667,68.54166666666667,5.841666666666666,279,2024
2024-10-06,25.04583333333333,72.66666666666667,7.254166666666666,280,2024
2024-10-07,26.47083333333333,66.83333333333333,10.025,281,2024
2024-10-08,26.17083333333333,65.375,9.845833333333331,282,2024
2024-10-09,25.791666666666668,67.875,8.804166666666667,283,2024
2024-10-10,25.829166666666666,70.25,6.258333333333333,284,2024
2024-10-11,26.02916666666667,72.29166666666667,5.625,285,2024
2024-10-12,26.2625,78.125,7.1375,286,2024
2024-10-13,26.625,77.91666666666667,7.845833333333334,287,2024
2024-10-14,27.1,78.20833333333333,5.9,288,2024
2024-10-15,25.820833333333336,86.25,5.745833333333334,289,2024
2024-10-16,26.229166666666668,82.70833333333333,7.0125,290,2024
2024-10-17,27.191666666666663,81.0,7.558333333333334,291,2024
2024-10-18,27.616666666666664,81.125,7.899999999999999,292,2024
2024-10-19,27.27083333333333,82.33333333333333,6.075,293,2024
2024-10-20,27.7875,75.45833333333333,8.4,294,2024
2024-10-21,26.275,84.91666666666667,5.016666666666667,295,2024
2024-10-22,27.23333333333333,77.875,8.737499999999999,296,2024
2024-10-23,25.97083333333333,54.333333333333336,15.9875,297,2024
2024-10-24,24.008333333333336,59.208333333333336,8.779166666666667,298,2024
2024-10-25,23.504166666666663,58.66666666666666,8.225,299,2024
2024-10-26,25.78333333333333,43.91666666666666,15.1,300,2024
2024-10-27,21.883333333333336,71.625,19.691666666666663,301,2024
2024-10-28,21.266666666666666,71.91666666666667,17.3125,302,2024
2024-10-29,21.754166666666663,77.29166666666667,11.295833333333334,303,2024
2024-10-30,24.125,69.33333333333333,9.1625,304,2024
2024-10-31,24.925,77.125,6.075,305,2024
2024-11-01,25.558333333333334,61.29166666666666,10.1125,306,2024
2024-11-02,23.70833333333333,55.125,10.533333333333331,307,2024
2024-11-03,23.575,65.625,8.095833333333333,308,2024
2024-11-04,24.516666666666666,63.29166666666666,11.004166666666668,309,2024
2024-11-05,23.633333333333336,72.0,8.879166666666666,310,2024
2024-11-06,23.4125,67.58333333333333,8.458333333333334,311,2024
2024-11-07,23.329166666666666,64.79166666666667,9.1375,312,2024
2024-11-08,22.4875,69.08333333333333,6.5375000000000005,313,2024
2024-11-09,22.46666666666667,70.70833333333333,5.145833333333333,314,2024
2024-11-10,23.15416666666667,67.58333333333333,7.225,315,2024
2024-11-11,24.7875,70.33333333333333,6.283333333333334,316,2024
2024-11-12,25.65416666666667,73.66666666666667,6.616666666666667,317,2024
2024-11-13,25.791666666666668,77.08333333333333,8.125,318,2024
2024-11-14,26.65833333333333,77.20833333333333,6.5625,319,2024
2024-11-15,27.225,77.08333333333333,8.020833333333334,320,2024
2024-11-16,27.23333333333333,78.16666666666667,7.1875,321,2024
2024-11-17,26.775,73.16666666666667,5.420833333333333,322,2024
2024-11-18,24.008333333333336,85.625,6.075,323,2024
2024-11-19,25.058333333333334,62.79166666666666,9.229166666666666,324,2024
2024-11-20,23.54583333333333,57.79166666666666,9.733333333333333,325,2024
2024-11-21,22.35,56.208333333333336,8.125,326,2024
2024-11-22,22.558333333333334,55.375,9.675,327,2024
2024-11-23,22.20833333333333,60.875,8.583333333333334,328,2024
2024-11-24,22.025,75.45833333333333,6.083333333333333,329,2024
2024-11-25,23.65,77.125,5.2125,330,2024
2024-11-26,20.15833333333333,66.41666666666667,13.833333333333334,331,2024
2024-11-27,19.70833333333333,56.91666666666666,12.004166666666668,332,2024
2024-11-28,19.695833333333333,48.66666666666666,11.166666666666666,333,2024
2024-11-29,19.075,53.708333333333336,6.570833333333333,334,2024
2024-11-30,19.445833333333333,64.41666666666667,4.933333333333334,335,2024
2024-12-01,20.375,72.33333333333333,7.120833333333334,336,2024
2024-12-02,21.9875,77.33333333333333,6.483333333333333,337,2024
2024-12-03,22.379166666666663,83.66666666666667,9.166666666666666,338,2024
2024-12-04,23.03333333333333,76.95833333333333,10.983333333333334,339,2024
2024-12-05,22.79583333333333,73.625,8.025,340,2024
2024-12-06,20.95,87.08333333333333,10.670833333333334,341,2024
2024-12-07,19.304166666666667,67.625,13.508333333333333,342,2024
2024-12-08,16.679166666666667,65.16666666666667,9.420833333333333,343,2024
2024-12-09,17.6875,69.125,5.8375,344,2024
2024-12-10,20.7125,80.66666666666667,5.9375,345,2024
2024-12-11,19.366666666666667,76.54166666666667,11.1875,346,2024
2024-12-12,16.295833333333334,69.16666666666667,10.954166666666666,347,2024
2024-12-13,15.916666666666666,62.0,13.05,348,2024
2024-12-14,14.558333333333332,57.833333333333336,11.845833333333331,349,2024
2024-12-15,14.104166666666666,54.16666666666666,9.004166666666666,350,2024
2024-12-16,15.429166666666667,61.91666666666666,5.7125,351,2024
2024-12-17,16.1875,68.5,4.175,352,2024
2024-12-18,18.3,52.583333333333336,8.512500000000001,353,2024
2024-12-19,16.833333333333332,54.208333333333336,7.608333333333333,354,2024
2024-12-20,16.083333333333332,60.875,8.091666666666667,355,2024
2024-12-21,16.241666666666667,61.833333333333336,6.183333333333334,356,2024
2024-12-22,16.358333333333334,58.625,7.45,357,2024
2024-12-23,16.070833333333333,64.33333333333333,5.945833333333333,358,2024
2024-12-24,17.258333333333333,52.375,8.512500000000001,359,2024
2024-12-25,18.5875,60.583333333333336,5.0875,360,2024
2024-12-26,19.716666666666665,57.958333333333336,7.9125,361,2024
2024-12-27,17.466666666666665,63.79166666666666,11.533333333333331,362,2024
2024-12-28,17.383333333333333,52.333333333333336,11.091666666666669,363,2024
2024-12-29,16.170833333333334,62.458333333333336,8.908333333333333,364,2024
2024-12-30,17.104166666666668,74.58333333333333,4.3375,365,2024
2024-12-31,18.20833333333333,66.58333333333333,8.916666666666666,366,2024
2025-01-01,17.558333333333334,72.875,5.0625,1,2025
2025-01-02,18.4125,69.41666666666667,4.670833333333333,2,2025
2025-01-03,19.195833333333333,63.54166666666666,7.508333333333333,3,2025
2025-01-04,18.22083333333333,67.75,6.8,4,2025
2025-01-05,18.629166666666663,61.458333333333336,5.820833333333333,5,2025
2025-01-06,18.05,66.83333333333333,6.675,6,2025
2025-01-07,17.754166666666666,78.83333333333333,6.745833333333334,7,2025
2025-01-08,18.741666666666667,78.58333333333333,7.066666666666666,8,2025
2025-01-09,18.5125,56.625,12.070833333333333,9,2025
2025-01-10,15.704166666666666,48.083333333333336,13.654166666666669,10,2025
2025-01-11,14.754166666666668,44.41666666666666,12.554166666666667,11,2025
2025-01-12,14.0375,47.458333333333336,7.258333333333333,12,2025
2025-01-13,14.675,60.583333333333336,5.9750000000000005,13,2025
2025-01-14,16.724999999999998,72.45833333333333,5.841666666666666,14,2025
2025-01-15,19.004166666666663,55.875,10.5875,15,2025
2025-01-16,17.679166666666667,50.458333333333336,9.2375,16,2025
2025-01-17,16.3625,69.66666666666667,7.6875,17,2025
2025-01-18,17.025000000000002,72.20833333333333,6.004166666666666,18,2025
2025-01-19,18.216666666666665,65.29166666666667,5.354166666666667,19,2025
2025-01-20,18.28333333333333,64.70833333333333,6.054166666666667,20,2025
2025-01-21,18.154166666666665,69.29166666666667,8.375,21,2025
2025-01-22,18.591666666666665,80.75,8.733333333333333,22,2025
2025-01-23,19.079166666666666,83.04166666666667,10.4125,23,2025
2025-01-24,20.72083333333333,84.79166666666667,13.170833333333334,24,2025
2025-01-25,21.191666666666663,87.20833333333333,13.375,25,2025
2025-01-26,14.820833333333333,69.08333333333333,20.445833333333333,26,2025
2025-01-27,14.6375,48.958333333333336,8.508333333333333,27,2025
2025-01-28,13.458333333333334,49.083333333333336,8.15,28,2025
2025-01-29,13.433333333333332,63.91666666666666,5.095833333333333,29,2025
2025-01-30,16.266666666666666,73.875,9.104166666666666,30,2025
2025-01-31,20.0,82.58333333333333,11.575,31,2025
2025-02-01,20.866666666666667,86.70833333333333,12.7,32,2025
2025-02-02,20.716666666666665,82.95833333333333,11.766666666666666,33,2025
2025-02-03,15.516666666666666,68.91666666666667,15.816666666666668,34,2025
2025-02-04,15.295833333333334,54.79166666666666,8.808333333333334,35,2025
2025-02-05,15.491666666666667,81.16666666666667,7.470833333333334,36,2025
2025-02-06,17.316666666666666,84.41666666666667,7.274999999999999,37,2025
2025-02-07,14.254166666666668,74.79166666666667,14.041666666666666,38,2025
2025-02-08,13.2625,64.125,10.5375,39,2025
2025-02-09,13.4125,55.5,5.716666666666666,40,2025
2025-02-10,14.4875,74.16666666666667,5.116666666666666,41,2025
2025-02-11,16.995833333333334,81.83333333333333,7.5375,42,2025
2025-02-12,19.5,84.79166666666667,3.825,43,2025
2025-02-13,19.129166666666663,73.95833333333333,9.191666666666666,44,2025
2025-02-14,19.070833333333333,81.33333333333333,8.133333333333333,45,2025
2025-02-15,20.695833333333333,86.79166666666667,10.533333333333331,46,2025
2025-02-16,17.445833333333333,83.5,10.895833333333334,47,2025
2025-02-17,18.391666666666666,81.66666666666667,6.175,48,2025
2025-02-18,17.058333333333334,85.375,8.299999999999999,49,2025
2025-02-19,17.787499999999998,87.25,5.245833333333334,50,2025
2025-02-20,19.6375,86.83333333333333,7.083333333333333,51,2025
2025-02-21,19.566666666666663,85.33333333333333,8.433333333333334,52,2025
2025-02-22,19.429166666666667,82.66666666666667,8.729166666666666,53,2025
2025-02-23,16.962500000000002,76.58333333333333,12.2125,54,2025
2025-02-24,13.704166666666666,77.33333333333333,9.5875,55,2025
2025-02-25,13.958333333333334,90.91666666666669,6.008333333333333,56,2025
2025-02-26,15.541666666666666,85.91666666666667,7.779166666666666,57,2025
2025-02-27,18.15833333333333,85.08333333333333,6.708333333333333,58,2025
2025-02-28,20.5,85.875,11.479166666666666,59,2025
2025-03-01,22.53333333333333,85.20833333333333,13.8875,60,2025
2025-03-02,23.4875,86.70833333333333,13.570833333333333,61,2025
2025-03-03,23.875,89.08333333333333,10.070833333333333,62,2025
2025-03-04,24.83333333333333,87.58333333333333,11.666666666666666,63,2025
2025-03-05,22.6,88.5,12.65,64,2025
2025-03-06,15.204166666666666,68.66666666666667,15.445833333333333,65,2025
2025-03-07,15.241666666666667,62.625,8.691666666666666,66,2025
2025-03-08,16.162499999999998,73.375,5.629166666666666,67,2025
2025-03-09,17.879166666666666,82.125,6.079166666666667,68,2025
2025-03-10,19.79583333333333,86.33333333333333,5.370833333333334,69,2025
2025-03-11,20.929166666666667,88.875,9.729166666666666,70,2025
2025-03-12,23.21666666666667,87.33333333333333,12.983333333333334,71,2025
2025-03-13,23.329166666666666,91.29166666666669,13.05,72,2025
2025-03-14,24.291666666666668,90.25,12.779166666666669,73,2025
2025-03-15,23.52083333333333,84.0,13.166666666666666,74,2025
2025-03-16,18.341666666666665,59.833333333333336,11.175,75,2025
2025-03-17,17.545833333333334,60.625,8.325000000000001,76,2025
2025-03-18,17.170833333333334,58.16666666666666,8.5,77,2025
2025-03-19,18.016666666666666,55.91666666666666,6.641666666666667,78,2025
2025-03-20,18.195833333333333,63.375,5.983333333333333,79,2025
2025-03-21,18.979166666666668,62.875,6.45,80,2025
2025-03-22,19.5625,71.875,7.05,81,2025
2025-03-23,20.791666666666668,79.91666666666667,8.804166666666667,82,2025
2025-03-24,22.29583333333333,78.16666666666667,7.104166666666667,83,2025
2025-03-25,23.804166666666664,77.83333333333333,11.354166666666666,84,2025
2025-03-26,24.0,80.875,13.65,85,2025
2025-03-27,25.48333333333333,82.75,14.370833333333332,86,2025
2025-03-28,25.39583333333333,84.25,9.108333333333333,87,2025
2025-03-29,16.941666666666666,79.08333333333333,14.916666666666666,88,2025
2025-03-30,14.804166666666667,69.08333333333333,11.566666666666668,89,2025
2025-03-31,15.166666666666666,62.833333333333336,7.7,90,2025
2025-04-01,17.849999999999998,62.333333333333336,5.6625000000000005,91,2025
2025-04-02,19.070833333333333,72.75,4.675,92,2025
2025-04-03,20.166666666666668,70.66666666666667,7.899999999999999,93,2025
2025-04-04,20.925,81.45833333333333,11.391666666666666,94,2025
2025-04-05,21.758333333333336,84.16666666666667,5.925,95,2025
2025-04-06,22.808333333333334,82.79166666666667,7.058333333333334,96,2025
2025-04-07,22.066666666666663,86.25,8.541666666666666,97,2025
2025-04-08,23.116666666666664,87.70833333333333,9.816666666666666,98,2025
2025-04-09,24.700000000000003,85.91666666666667,13.254166666666668,99,2025
2025-04-10,24.683333333333334,86.83333333333333,11.0,100,2025
2025-04-11,25.925,84.33333333333333,10.4375,101,2025
2025-04-12,26.0875,73.70833333333333,12.841666666666669,102,2025
2025-04-13,22.2375,63.583333333333336,7.679166666666667,103,2025
2025-04-14,21.504166666666663,71.45833333333333,4.025,104,2025
2025-04-15,23.991666666666664,66.08333333333333,6.5,105,2025
2025-04-16,24.041666666666668,69.29166666666667,12.058333333333332,106,2025
2025-04-17,26.075,80.08333333333333,11.516666666666666,107,2025
2025-04-18,27.625,79.25,10.466666666666669,108,2025
2025-04-19,29.445833333333336,73.91666666666667,11.766666666666666,109,2025
2025-04-20,28.8125,76.91666666666667,14.520833333333334,110,2025
2025-04-21,28.60833333333333,76.45833333333333,16.825,111,2025
2025-04-22,29.566666666666663,76.79166666666667,12.591666666666669,112,2025
2025-04-23,28.225,82.5,9.991666666666667,113,2025
2025-04-24,27.92083333333333,82.5,9.733333333333333,114,2025
2025-04-25,25.5625,80.25,11.066666666666668,115,2025
2025-04-26,25.891666666666666,85.70833333333333,11.6375,116,2025
2025-04-27,27.4,86.04166666666667,12.470833333333331,117,2025
2025-04-28,25.370833333333334,88.45833333333333,9.5,118,2025
2025-04-29,25.65416666666667,87.04166666666667,5.520833333333333,119,2025
2025-04-30,26.375,87.41666666666667,8.070833333333335,120,2025
2025-05-01,25.3375,84.91666666666667,6.6125,121,2025
2025-05-02,26.691666666666663,79.5,5.7125,122,2025
2025-05-03,27.22083333333333,82.41666666666667,12.275,123,2025
2025-05-04,28.620833333333334,82.66666666666667,12.816666666666668,124,2025
2025-05-05,29.508333333333336,79.625,11.15,125,2025
2025-05-06,29.058333333333334,82.5,11.595833333333331,126,2025
2025-05-07,29.604166666666668,82.33333333333333,11.404166666666669,127,2025
2025-05-08,30.52916666666667,78.75,14.616666666666667,128,2025
2025-05-09,28.7,80.91666666666667,9.745833333333334,129,2025
2025-05-10,26.77083333333333,84.5,8.645833333333334,130,2025
2025-05-11,22.633333333333336,75.0,12.270833333333334,131,2025
2025-05-12,23.425,70.29166666666667,5.925,132,2025
2025-05-13,25.0,78.125,9.508333333333333,133,2025
2025-05-14,26.4625,85.83333333333333,10.7375,134,2025
2025-05-15,26.03333333333333,92.20833333333331,8.891666666666667,135,2025
2025-05-16,26.8875,92.16666666666669,9.691666666666666,136,2025
2025-05-17,27.60833333333333,89.33333333333333,10.475,137,2025
2025-05-18,27.45833333333333,89.375,7.395833333333333,138,2025
2025-05-19,26.758333333333336,89.95833333333333,8.566666666666666,139,2025
2025-05-20,28.75,86.125,12.704166666666666,140,2025
2025-05-21,29.179166666666664,82.875,11.8125,141,2025
2025-05-22,28.616666666666664,85.29166666666667,11.966666666666669,142,2025
2025-05-23,27.09583333333333,91.04166666666669,7.833333333333333,143,2025
2025-05-24,23.58333333333333,88.58333333333333,13.141666666666666,144,2025
2025-05-25,24.004166666666663,71.20833333333333,13.329166666666666,145,2025
2025-05-26,24.15833333333333,71.83333333333333,9.066666666666666,146,2025
2025-05-27,24.416666666666668,85.75,4.954166666666667,147,2025
2025-05-28,26.975,86.08333333333333,7.120833333333334,148,2025
2025-05-29,26.925,85.54166666666667,8.870833333333334,149,2025
2025-05-30,25.883333333333336,85.20833333333333,8.695833333333333,150,2025
2025-05-31,29.2375,81.58333333333333,12.425,151,2025
2025-06-01,31.9,69.83333333333333,11.329166666666666,152,2025
2025-06-02,32.2125,66.08333333333333,8.6375,153,2025
2025-06-03,28.758333333333336,79.66666666666667,9.529166666666669,154,2025
2025-06-04,27.4125,87.70833333333333,4.2625,155,2025
2025-06-05,28.379166666666663,83.375,7.2375,156,2025
2025-06-06,29.125,84.70833333333333,11.425,157,2025
2025-06-07,27.55,93.375,10.825,158,2025
